Mobile ID,Task ID,Data Size(Mb),Deadline(sec),Next Subtask,Data transmitted between subtask,Mobile Energy,Mobile threshold,LocationX,LocationY,Task generate Time
0,4,108.6241240226404,23.949383022433143,1,108.6241240226404,5670.0696222981405,3600.0,15.898378338526859,4.2915089468203815,6
1,1,232.45013400517854,45.62908405980536,1,232.45013400517854,5512.0552753325965,3600.0,2.7590981399617185,16.09299808382945,45
2,2,212.80884531122143,49.572972725557115,1,212.80884531122143,7593.157131289241,3600.0,7.631303060618586,2.7819397100419057,16
3,1,187.248393391513,35.382363909303656,1,187.248393391513,4145.23937384623,3600.0,13.82481035974982,13.940946325728884,57
4,4,82.82135483404754,23.74710883984488,1,82.82135483404754,7045.907414039859,3600.0,13.482495664629106,5.843934510237911,5
5,2,10.874247305461092,2.3731680955015735,1,10.874247305461092,4690.972569238761,3600.0,1.7393380648786718,2.5442112941019026,19
6,2,111.05149791217836,27.10186623604121,1,111.05149791217836,10465.708639080454,3600.0,9.600735960258175,9.078752988337929,29
7,3,111.09067704182856,27.9257483961187,1,111.09067704182856,8486.706541495514,3600.0,14.974964648333687,12.056887156409555,34
8,3,50.005999416820096,17.989186096401685,1,50.005999416820096,5714.116511014792,3600.0,12.686275020184462,8.457178516699742,63
9,4,27.141637141924313,8.833351222140456,1,27.141637141924313,4886.4634482334495,3600.0,8.091588912212085,11.550881615526585,64
10,2,125.34184395854444,34.46181801629518,1,125.34184395854444,10422.581861550549,3600.0,3.9679975617314662,11.722036647219253,71
11,3,160.30006078002012,55.1401945617479,1,160.30006078002012,10652.125787988825,3600.0,7.186143717305644,3.1272986946054364,62
12,3,61.79420711333114,15.710975024157536,1,61.79420711333114,5345.344782429697,3600.0,12.589982596240844,1.4128668297578826,76
13,3,128.87510970242872,26.22127674084181,1,128.87510970242872,4639.702388702473,3600.0,16.311609025384165,12.21235719984956,13
14,4,55.75706252378816,12.144774247996793,1,55.75706252378816,6275.144363500098,3600.0,9.765895303250849,9.637727583135504,34
15,2,180.1396011476487,39.306750715331454,1,180.1396011476487,9419.155317333498,3600.0,15.714031781415136,13.479982737400904,29
16,1,176.05976337965103,29.89836411983057,1,176.05976337965103,4730.587288516477,3600.0,17.683824965468524,16.813708909174927,57
17,1,86.09618334651131,12.76771325016778,1,86.09618334651131,6028.577843943322,3600.0,15.015279737683532,14.848881941001153,68
18,2,200.36647075571042,60.53268476382089,1,200.36647075571042,8373.999032632633,3600.0,9.977284252116561,11.661859482911035,68
19,1,202.076523950414,40.7171404153073,1,202.076523950414,7137.722756301811,3600.0,17.320842117110374,17.86114837911638,87
20,1,122.7644159300185,20.645853899324127,1,122.7644159300185,7900.248357341676,3600.0,12.23882524018542,3.552331684675265,14
21,3,171.87747610202388,57.31100021696421,1,171.87747610202388,9866.737213813527,3600.0,15.433576436401632,15.68650126933944,65
22,1,77.51795891746323,14.200709060461914,1,77.51795891746323,10567.227914248515,3600.0,11.168265793990074,14.322549832447654,46
23,4,15.492649482244476,5.364887914542496,1,15.492649482244476,7832.513306501912,3600.0,8.776317989881328,8.550779757956825,50
24,4,148.39400732492857,45.10912559951663,1,148.39400732492857,8400.023294624929,3600.0,4.288720730574253,3.869013817022783,70
25,2,56.642462895294784,16.590423037579214,1,56.642462895294784,5170.954631873718,3600.0,17.68875256976265,14.569384167985925,52
26,4,71.0077370921079,15.525481402861814,1,71.0077370921079,10290.64464576369,3600.0,12.361207580711806,14.899364537434016,24
27,4,165.73494850246803,49.36895685903268,1,165.73494850246803,4660.3126070270255,3600.0,4.834338421620162,17.120147922169984,29
