Mobile ID,Task ID,Data Size(Mb),Deadline(sec),Next Subtask,Data transmitted between subtask,Mobile Energy,Mobile threshold,LocationX,LocationY,Task generate Time
0,1,207.52414755972853,33.760678556005715,1,207.52414755972853,3673.241609394793,3600.0,4.15729235450087,10.831471684934304,37
1,2,120.08106204528912,20.930147080815946,1,120.08106204528912,6096.841482211873,3600.0,11.623605644846425,13.867738492521436,55
2,3,49.11652048840106,14.687617964780813,1,49.11652048840106,8218.104072308,3600.0,5.7778630920237495,14.010221778711376,29
3,4,211.6708050914055,66.52073131231977,1,211.6708050914055,7580.027654065901,3600.0,3.7386504221647496,10.596179553865838,5
4,2,173.70241670153752,31.54777634363968,1,173.70241670153752,9579.95149847931,3600.0,4.239468100360583,14.627506912908945,51
5,4,107.38921617219142,38.030306385204405,1,107.38921617219142,7126.609526616956,3600.0,9.945396880123278,14.37811468517909,50
6,3,52.28727102845122,10.803194720593538,1,52.28727102845122,5680.301700154005,3600.0,11.634954492306615,14.348717729694881,23
7,1,122.29000378695028,26.937206721244888,1,122.29000378695028,6816.603158893524,3600.0,1.5684686006984174,10.707280215096462,38
8,2,125.95086038067087,27.736785810337054,1,125.95086038067087,9775.728176507106,3600.0,6.458519069123371,11.666317487056107,48
9,3,12.77874190760932,4.53826421360816,1,12.77874190760932,7573.20210645764,3600.0,16.957091637119884,15.195980632657433,33
10,3,16.840143072615714,5.427230021957858,1,16.840143072615714,10646.267403469417,3600.0,8.434394639113435,0.25032592475050697,47
11,3,182.61707739336327,65.08267025680921,1,182.61707739336327,10266.479945205609,3600.0,9.06848718513678,10.210436995966102,10
12,4,207.06067591465614,54.11250919822732,1,207.06067591465614,8183.013655060236,3600.0,7.75498252054197,15.877123031388384,41
13,3,108.33012279425888,31.76585385276903,1,108.33012279425888,6123.006945274988,3600.0,13.42590016379133,7.503974824448433,48
14,1,231.4245103066684,41.19485594528655,1,231.4245103066684,10526.133201189488,3600.0,8.66822615327934,10.175632981611477,37
15,4,108.18964479736877,30.74233294407617,1,108.18964479736877,10424.592448913088,3600.0,4.380383560818968,12.314342127860124,7
16,4,73.95935450609747,16.969457158299768,1,73.95935450609747,6771.111513400807,3600.0,18.57265308965696,8.790759190577806,54
